"","start.year.month.max","start.pred.max","start.pred.max.ll","start.pred.max.ul","start.se.max","start.year.month.min","start.pred.min","start.pred.min.ll","start.pred.min.ul","start.se.min","start.seas.index","end.year.month.max","end.pred.max","end.pred.max.ll","end.pred.max.ul","end.se.max","end.year.month.min","end.pred.min","end.pred.min.ll","end.pred.min.ul","end.se.min","end.seas.index","diff","per.year.perc","per.decade.perc","p-value","age","sex","cause"
"57",11,16.7634101864197,14.9875255938444,18.7497208474209,1.05879642546561,7,13.4521128523699,11.9556842945947,15.135841306441,1.06201498509406,1.24615444208576,438,6.41804228931372,5.55448603924992,7.41585567707749,1.07651414897384,434,5.0578403631416,4.34953429565321,5.88149153452819,1.0800149685527,1.26892939051308,0.0227749484273152,0.0615539146684195,0.615539146684195,0.253055758882084,0,1,"Genitourinary diseases"
"54",11,12.7103669284834,11.1726255148439,14.4597549825729,1.06800400314179,7,10.0875667140549,8.8074499128155,11.5537418001597,1.07169081634063,1.26000325834517,434,5.19691736433157,4.41940763984009,6.11121496198262,1.08619814221533,443,3.81944431181244,3.21732989505707,4.53424278108653,1.09147186381388,1.36064750263775,0.10064424429259,0.272011471061053,2.72011471061053,0.187929368015997,0,2,"Genitourinary diseases"
"89",2,2.44570811037879,1.80598158062442,3.31204272809055,1.16731869897021,5,1.41881173798504,0.990018304468026,2.03332275651793,1.20153239335663,1.72377211500387,434,1.1707668576429,0.818855001959772,1.67391666616742,1.20009610808957,437,0.706609939004531,0.462038524858333,1.08064063716998,1.24203388827742,1.65687855918396,-0.0668935558199029,-0.180793394107846,-1.80793394107846,0.872059490266321,5,1,"Genitourinary diseases"
"82",2,2.71221749760304,2.0099385316703,3.65987498542606,1.16519562598217,6,1.24739942853834,0.871476636465742,1.78548141075605,1.20078202928264,2.17429753096898,444,1.2729817514653,0.863669292732224,1.87627666422787,1.21886744961669,442,0.68852268318896,0.453684419891172,1.0449190328807,1.23717407227228,1.84885956925829,-0.325437961710697,-0.879562058677561,-8.79562058677561,0.101150031525432,5,2,"Genitourinary diseases"
"130",4,7.04087935202531,5.92258070147811,8.37033458022853,1.09225601907912,1,5.73455136293039,4.68026939143819,7.02632190237699,1.10921207729326,1.22779950974707,444,4.57864607904025,3.70811861112273,5.65354081561141,1.1135923881335,441,3.30925950167621,2.69468982186946,4.06399221185198,1.11050738310079,1.38358629074603,0.155786780998964,0.421045354051253,4.21045354051253,0.424465828985217,15,1,"Genitourinary diseases"
"78",12,6.46724567714591,5.30187505859638,7.88876881976833,1.10668861937589,4,4.99280716084571,4.13394918947327,6.03009911415201,1.10109896940724,1.29531253036628,444,4.83785519364406,3.93963409780952,5.94086717029943,1.11047468324074,440,3.76886558895057,3.08545553821051,4.60364690129805,1.10747090346038,1.28363696700342,-0.0116755633628591,-0.031555576656376,-0.31555576656376,0.714543738276051,15,2,"Genitourinary diseases"
"75",12,17.5473144489376,15.7040948971223,19.6068761929295,1.05825587368719,5,15.6440778202272,14.1193949445537,17.3334035775895,1.05371064622467,1.12165860145809,434,15.6944960789901,14.1311807240003,17.4307591123714,1.05499269296019,441,12.4792681234844,11.1580025888631,13.95699021017,1.05875938863653,1.25764555450612,0.135986953048029,0.367532305535214,3.67532305535214,0.385803797479476,25,1,"Genitourinary diseases"
"13",1,14.1869808094426,12.5855247866336,15.9922154935685,1.06301680085037,5,9.39624313951183,8.33353388137089,10.5944712523685,1.06314966952393,1.5098567160087,436,15.5814887048627,13.9463588565504,17.4083280630437,1.05819416854224,440,12.2887968348655,10.937056203077,13.807602781278,1.06125775733663,1.26794257519624,-0.241914140812461,-0.653822002195841,-6.53822002195841,0.00720630212300167,25,2,"Genitourinary diseases"
"8",1,28.7924095954945,26.7042823039704,31.043816900912,1.03915945764206,4,23.3272873060462,21.680565152284,25.0990843290586,1.03805710328033,1.23428023231967,433,44.9330657133994,41.9154409711408,48.167938774514,1.03610575842718,438,34.4452948783568,32.1697714063107,36.8817771277108,1.03548507348056,1.30447615188315,0.0701959195634825,0.189718701522926,1.89718701522926,0.387778174635465,35,1,"Genitourinary diseases"
"11",1,17.5410211329925,16.0200429934288,19.2064042845763,1.04736377322726,4,14.5466183148819,13.3296538311917,15.8746886512311,1.04558359720392,1.20584872396405,433,39.4707316886745,36.5029013372604,42.6798583938605,1.04068741421555,440,33.7150194057311,31.3221788420884,36.2906597034497,1.03827396426899,1.17071656443908,-0.0351321595249656,-0.0949517824999071,-0.949517824999071,0.675148505207211,35,2,"Genitourinary diseases"
