"","start.year.month.max","start.pred.max","start.pred.max.ll","start.pred.max.ul","start.se.max","start.year.month.min","start.pred.min","start.pred.min.ll","start.pred.min.ul","start.se.min","start.seas.index","end.year.month.max","end.pred.max","end.pred.max.ll","end.pred.max.ul","end.se.max","end.year.month.min","end.pred.min","end.pred.min.ll","end.pred.min.ul","end.se.min","end.seas.index","diff","per.year.perc","per.decade.perc","p-value","age","sex","cause"
"1",1,236.307217085382,228.196501648169,244.706209093131,1.01797890223663,7,129.850242938509,124.99130120073,134.898072339544,1.01964853267825,1.81984424316623,434,72.7511652408809,69.8115114215768,75.8146032957842,1.02126686484981,439,52.5521509273294,50.0669421438455,55.1607198049801,1.02502486911134,1.38436132407755,-0.435482919088685,-1.17698086240185,-11.7698086240185,1.09339241438949e-08,0,1,"Cardiopulmonary"
"3",1,175.620305179237,168.702114169025,182.822199610057,1.02071666455396,7,100.773449076755,96.5013624914163,105.234659663262,1.02234694846698,1.74272396934112,434,60.1438081268066,57.4215465561352,62.995127664454,1.02391353624663,441,40.6476559357632,38.4895465824666,42.9267705072119,1.02822490237893,1.47963779810215,-0.263086171238963,-0.711043706051251,-7.11043706051251,5.14360585345507e-05,0,2,"Cardiopulmonary"
"89",2,46.1693689435422,43.2652157088076,49.2684618283547,1.0337022020336,10,35.7952282392583,33.3171806971476,38.457586683206,1.0372808814435,1.28981909641537,434,31.8673802083712,29.7162591773507,34.1742180697801,1.0363007889756,438,24.1783730525669,22.3789719447362,26.1224566040263,1.04024633662089,1.31801176775159,0.0281926713362202,0.0761964090168113,0.761964090168113,0.863510276119195,5,1,"Cardiopulmonary"
"2",1,44.5007174124302,41.2238963141263,48.0380077402429,1.0397955311896,8,29.9192285238446,27.6384446308478,32.388227608978,1.04128543009536,1.48736179400364,433,28.3673444802388,26.1243775582755,30.8028863487935,1.0429209541687,438,17.9897557558784,16.4791232088125,19.6388671930732,1.04576539935082,1.5768610127444,0.0894992187407633,0.241889780380441,2.41889780380441,0.117142750500162,5,2,"Cardiopulmonary"
"14",1,127.170877688239,121.806949160386,132.771013833557,1.02223036405767,9,112.495690298744,108.063670837226,117.109480343799,1.02071902272228,1.13045110750931,433,107.736476275479,103.116192415627,112.563779250812,1.02261508116179,438,90.3887591252721,86.7131302266688,94.2201919691941,1.02140682462471,1.19192339089603,0.0614722833867207,0.166141306450597,1.66141306450597,0.302436649695069,15,1,"Cardiopulmonary"
"12",1,95.4760461943804,90.6583089260018,100.549806243926,1.02676927252166,5,84.02734310651,80.0557976917247,88.1959157627506,1.02501091718176,1.13624973329644,433,63.4469610573315,60.0162482164118,67.0737839675514,1.02876774171812,437,51.5999223777294,48.903038337369,54.4455330366074,1.02776658268067,1.22959411824068,0.093344384944237,0.252282121470911,2.52282121470911,0.744162310029107,15,2,"Cardiopulmonary"
"20",1,320.248789898561,312.272061355657,328.429277298313,1.01295222539111,9,281.571735835705,274.967508689672,288.334584690915,1.01218295617982,1.1373612800591,433,318.795183620943,310.605702582861,327.200589862958,1.01336638306352,441,264.844580853293,258.32743906334,271.526138538298,1.01279299763559,1.20370665162877,0.0663453715696691,0.17931181505316,1.7931181505316,0.00812093055877651,25,1,"Cardiopulmonary"
"13",1,194.451481943933,188.240492104277,200.867403221864,1.01670032682792,9,171.20189350844,166.056877338651,176.506320067077,1.01568975023452,1.13580216876718,433,190.759984990975,184.448834385634,197.28707961188,1.01731342992806,440,160.298883643226,155.19390361341,165.571787931006,1.01664972450325,1.19002690883079,0.0542247400636147,0.146553351523283,1.46553351523283,0.586727774434079,25,2,"Cardiopulmonary"
"8",1,930.112746395145,916.988823007292,943.424499079025,1.00727661620092,9,816.845524269621,806.000027981575,827.83695701629,1.00684280726769,1.13866418895641,433,869.884835903856,857.326940094987,882.626676413131,1.00744671788899,441,744.135606965576,733.835673871864,754.580107331652,1.007136651329,1.168986980009,0.0303227910525898,0.0819534893313239,0.819534893313239,0.0457075666614303,35,1,"Cardiopulmonary"
"11",1,401.323117928363,393.129636905916,409.687364838097,1.01057978904625,9,347.517850337317,340.746389155878,354.423876955078,1.01009013586762,1.15482734926801,433,525.682244717217,515.384327665688,536.185924904929,1.01014501475559,439,440.42862844954,432.129332674129,448.887317039,1.00975311362297,1.19356965183621,0.0387423025681932,0.104708925859982,1.04708925859982,0.572561859761359,35,2,"Cardiopulmonary"
