"","start.year.month.max","start.pred.max","start.pred.max.ll","start.pred.max.ul","start.se.max","start.year.month.min","start.pred.min","start.pred.min.ll","start.pred.min.ul","start.se.min","start.seas.index","end.year.month.max","end.pred.max","end.pred.max.ll","end.pred.max.ul","end.se.max","end.year.month.min","end.pred.min","end.pred.min.ll","end.pred.min.ul","end.se.min","end.seas.index","diff","per.year.perc","per.decade.perc","p-value","age","sex","cause"
"1",1,44.2313276567725,40.9975794929952,47.7201427614778,1.03949481144156,7,22.7613216445808,20.9291912203443,24.7538358053923,1.04374498801451,1.94326710669297,433,21.7707193826623,19.934449341346,23.7761381978873,1.04598333082837,441,17.8245792965334,16.3012114558156,19.4903076964296,1.04663587300973,1.22138755818469,-0.721879548508281,-1.95102580677914,-19.5102580677914,8.04673710921445e-06,0,1,"Chronic respiratory diseases"
"3",1,31.7520061337333,29.0203368800238,34.7408059970051,1.04696706607554,7,16.0594492103368,14.5312376736776,17.7483786812302,1.0523426286359,1.97715411767023,433,16.1642779433147,14.573080689366,17.929213938916,1.05429392499705,441,11.2464389016181,10.0746915967729,12.5544674745521,1.0577407064273,1.43727966556499,-0.539874452105239,-1.45912014082497,-14.5912014082497,0.000400530477548431,0,2,"Chronic respiratory diseases"
"89",2,10.3544541035026,9.09452382520188,11.7889316518628,1.06843619754388,10,8.92188205736721,7.79385036800377,10.2131777859573,1.07139898773988,1.16056836852629,444,12.0642849724531,10.5280063776515,13.8247419953619,1.07196683937127,437,9.1885136726416,8.04984113202294,10.488254628586,1.06983126070058,1.3129745900443,0.152406221518011,0.411908706805436,4.11908706805436,0.403355839519784,5,1,"Chronic respiratory diseases"
"33",10,8.40959402096243,7.2417465615648,9.76577556203867,1.0792658186566,1,6.57953740278061,5.53070756525933,7.82726476201951,1.09263943174793,1.27814366058751,433,8.50641999102588,7.22870757667123,10.0099748532151,1.08658666241314,437,6.44194587276271,5.50802968314533,7.53421259776271,1.08318961971051,1.32047368280321,0.042330022215699,0.114405465447835,1.14405465447835,0.291242926444167,5,2,"Chronic respiratory diseases"
"170",6,22.1900406695168,20.202716639819,24.3728560714605,1.04903496096552,2,16.5361795939578,14.9616736521427,18.2763801644922,1.05237596266056,1.34190854322995,433,19.4678220287621,17.5043758243869,21.6515057917999,1.05573883945974,437,15.4228024400744,13.9504165265086,17.0505901851444,1.05252571363299,1.26227526446019,-0.0796332787697636,-0.215225077756118,-2.15225077756118,0.00429225616143386,15,1,"Chronic respiratory diseases"
"26",10,19.2137016359065,17.2704817082095,21.3755665181101,1.0559073474422,1,14.7490642611768,13.0032965002631,16.7292114408005,1.06638438411408,1.30270648331784,433,12.7159417759951,11.1861550267759,14.4549378104856,1.06758358162636,441,9.86396477991996,8.74602987281908,11.1247963469555,1.06329395577641,1.2891308981436,-0.0135755851742423,-0.0366907707411954,-0.366907707411954,0.0473536475707353,15,2,"Chronic respiratory diseases"
"20",1,27.7421471237467,25.5223495407956,30.1550108388499,1.04346838432397,4,25.3440016011369,23.4645697503952,27.3739695204771,1.04009438308966,1.09462379147349,433,32.8931747630552,30.2734070271901,35.7396491587857,1.04325397266003,440,25.4271237053336,23.4494080136021,27.5716393160676,1.04217705286032,1.29362546642094,0.199001674947448,0.537842364722832,5.37842364722832,0.342342283136144,25,1,"Chronic respiratory diseases"
"51",11,24.0022800376626,22.1122558628786,26.0538522427976,1.04273316644683,7,20.9677468533014,19.2370220650018,22.8541822439339,1.04493369930474,1.14472385638724,433,27.693257389937,25.2812979501665,30.335329553768,1.04758955780737,439,20.9143169576675,19.1322154584064,22.8624152156716,1.04648712365751,1.32412918126806,0.179405324880823,0.484879256434656,4.84879256434656,0.08716811951928,25,2,"Chronic respiratory diseases"
"63",12,43.5027215468687,40.9124738433379,46.2569628331718,1.03181631640061,10,37.3234014081801,35.1710362356038,39.6074850722187,1.03076876736445,1.16556154866781,434,66.8134774190766,63.5037405601588,70.2957136926534,1.02626031441008,440,48.3248600182649,45.6669508557274,51.137464884893,1.02928346171828,1.38259019051113,0.217028641843322,0.586563896873843,5.86563896873843,0.000120535881274824,35,1,"Chronic respiratory diseases"
"68",12,36.6659957214005,34.3799788033944,39.1040160300804,1.03338992691242,8,29.7224863189511,27.873336014687,31.6943114564666,1.03331503309173,1.23361132470342,434,73.5947866914305,69.9858749051915,77.3897966624604,1.02598532829603,439,52.0004431295897,49.1251862317841,55.0439864576873,1.02944580247259,1.41527229889226,0.181660974188841,0.490975605915786,4.90975605915786,0.256243411946133,35,2,"Chronic respiratory diseases"
"18",1,156.966652205694,151.71464583659,162.400470757459,1.01751485710701,9,121.087704222711,116.998509349699,125.319819845759,1.01768201695534,1.29630546068487,434,293.773908555365,286.525871780464,301.205293649787,1.01282729640133,441,219.893639711685,213.855319242625,226.102455421248,1.014307646349,1.33598183622113,0.0396763755362604,0.107233447395298,1.07233447395298,0.595619311257395,45,1,"Chronic respiratory diseases"
"10",1,124.247933089486,119.788680953228,128.873185297341,1.01882283057927,9,87.4740466149184,84.1908193491314,90.8853113717542,1.01971023018373,1.42039768248581,434,316.954044485955,309.130132320243,324.975975528434,1.01283393501897,440,232.949926249589,226.416554234522,239.671822244414,1.0146196420946,1.36061019459762,-0.059787487888189,-0.161587805103213,-1.61587805103213,0.275406798150311,45,2,"Chronic respiratory diseases"
"96",2,776.756948719729,765.244451056567,788.442642806938,1.00764754704213,9,569.086623924827,559.560688472182,578.774728464967,1.00864978198832,1.36491865396986,434,1121.0701229866,1106.37103788224,1135.96449800321,1.00675658667966,440,826.028841956174,813.76369399637,838.478851756812,1.00766168578247,1.35718036228822,-0.00773829168164641,-0.0209143018422876,-0.209143018422876,0.0459382476090469,55,1,"Chronic respiratory diseases"
"9",1,527.568484700962,517.583626599203,537.745963639604,1.00979643743977,9,344.51477257816,337.563634083383,351.609049496318,1.01045371777142,1.53133777327726,434,1106.88517261913,1091.61017656596,1122.37391301935,1.0071150329748,440,783.056211670733,770.545979730728,795.769554012078,1.00825076751788,1.41354497432243,-0.117792798954834,-0.318358916094145,-3.18358916094145,4.47222966119808e-07,55,2,"Chronic respiratory diseases"
